55.353,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.363,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.373,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.383,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.393,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.403,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.413,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.423,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.433,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.443,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.453,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.463,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.473,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.483,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.493,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.503,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.513,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.523,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.533,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.543,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.553,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.563,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
55.573,4.6537e-310,4.65371e-310,6.95327e-310,4.6537e-310,6.89976e-310,6.95327e-310,6.95327e-310,6.95327e-310,1
