13.62,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.63,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.64,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.65,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.66,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.67,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.68,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.69,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.7,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.71,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.72,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.73,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.74,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.75,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.76,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.77,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.78,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.79,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.8,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.81,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.82,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.83,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.84,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.85,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.86,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.87,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
13.88,4.64224e-310,4.64224e-310,6.95323e-310,4.64224e-310,6.93489e-310,6.95323e-310,6.95323e-310,6.95323e-310,1
