2.97,0.0232561,0.0233193,-0.0229959,-0.0232405,0.00799231,0.00800955,-0.00790928,-0.00774425,4.74546e-05,7.56078e-05,3.99436e-05,-4.70631e-05,7.56214e-05,8.23998e-05,-4.94167e-05,1.17763e-05,1
2.98,0.0236013,0.0236647,-0.0233404,-0.0235834,0.0563463,0.0563632,-0.0562701,-0.0561041,4.81974e-05,7.64304e-05,3.94643e-05,-4.69462e-05,7.64147e-05,8.30952e-05,-5.02854e-05,1.20502e-05,1
2.99,0.0244357,0.0244992,-0.0241742,-0.0244155,0.105871,0.105888,-0.105803,-0.10563,4.89559e-05,7.72659e-05,3.89723e-05,-4.68234e-05,7.85028e-05,8.49704e-05,-5.25953e-05,1.28111e-05,1
3,0.0257765,0.0258402,-0.0255145,-0.025754,0.157596,0.157611,-0.157535,-0.157351,4.97429e-05,7.81261e-05,3.84538e-05,-4.66898e-05,8.19291e-05,8.80569e-05,-5.6405e-05,1.40667e-05,1
3.01,0.0276517,0.0277156,-0.0273892,-0.0276268,0.212594,0.212608,-0.212542,-0.21234,5.0572e-05,7.90234e-05,3.78943e-05,-4.65403e-05,8.67651e-05,9.24064e-05,-6.18123e-05,1.58298e-05,1
3.02,0.0301001,0.0301642,-0.0298373,-0.0300727,0.272008,0.27202,-0.271965,-0.27174,5.14575e-05,7.99709e-05,3.72783e-05,-4.63697e-05,9.31115e-05,9.80919e-05,-6.89571e-05,1.81172e-05,1
3.03,0.0331728,0.0332369,-0.0329096,-0.0331427,0.33707,0.33708,-0.337038,-0.336783,5.2415e-05,8.09824e-05,3.65891e-05,-4.61727e-05,0.000101099,0.000105207,-7.80256e-05,2.0949e-05,1
3.04,0.0368389,0.0369035,-0.0365682,-0.0367984,0.36236,0.362397,-0.362039,-0.362465,5.25271e-05,8.17274e-05,3.49689e-05,-4.64477e-05,-4.45398e-05,-2.57026e-05,0.000110597,-6.44074e-05,1
3.05,0.0400831,0.0401478,-0.0398155,-0.0400498,0.294302,0.294316,-0.294437,-0.29485,5.25066e-05,8.15111e-05,3.67345e-05,-4.71209e-05,-6.58857e-05,-5.9239e-05,9.30684e-05,-5.38217e-05,1
3.06,0.0426788,0.0427436,-0.0424111,-0.0426494,0.231921,0.231938,-0.231855,-0.232244,5.19967e-05,8.10198e-05,3.77236e-05,-4.76548e-05,-5.86053e-05,-5.16705e-05,8.73832e-05,-5.07136e-05,1
3.07,0.0446773,0.0447424,-0.044409,-0.0446511,0.174243,0.174261,-0.174171,-0.174538,5.14589e-05,8.05381e-05,3.85606e-05,-4.81494e-05,-5.34031e-05,-4.628e-05,8.25344e-05,-4.80561e-05,1
3.08,0.0461199,0.0461851,-0.045851,-0.0460966,0.12018,0.120199,-0.120102,-0.12045,5.09548e-05,8.00968e-05,3.93455e-05,-4.86207e-05,-4.96299e-05,-4.23919e-05,7.89592e-05,-4.61258e-05,1
3.09,0.0470364,0.0471019,-0.0467668,-0.0470158,0.0686121,0.0686305,-0.0685262,-0.068862,5.04798e-05,7.96869e-05,4.01e-05,-4.90769e-05,-4.71751e-05,-3.98895e-05,7.66277e-05,-4.48891e-05,1
3.1,0.047446,0.0475116,-0.0471756,-0.0474279,0.018467,0.0184854,-0.0183737,-0.018702,5.00219e-05,7.92954e-05,4.08368e-05,-4.9525e-05,-4.59901e-05,-3.87213e-05,7.54979e-05,-4.43104e-05,1
3.11,0.0473571,0.0474229,-0.0470859,-0.0473414,-0.0312961,-0.031278,0.0313968,0.031071,4.95689e-05,7.89094e-05,4.15676e-05,-4.99713e-05,-4.60473e-05,-3.88634e-05,7.55492e-05,-4.43754e-05,1
3.12,0.0467678,0.0468338,-0.0464956,-0.0467545,-0.0817104,-0.0816928,0.0818189,0.0814907,4.91084e-05,7.85157e-05,4.23037e-05,-5.04223e-05,-4.73437e-05,-4.0323e-05,7.67768e-05,-4.50883e-05,1
3.13,0.0456659,0.0457321,-0.0453928,-0.0456549,-0.133823,-0.133806,0.133939,0.133604,4.86283e-05,7.81011e-05,4.30567e-05,-5.08846e-05,-4.98997e-05,-4.31388e-05,7.91908e-05,-4.64717e-05,1
3.14,0.0440285,0.0440949,-0.0437543,-0.0440198,-0.188716,-0.1887,0.188841,0.188493,4.81156e-05,7.76518e-05,4.38382e-05,-5.13653e-05,-5.37591e-05,-4.73831e-05,8.28152e-05,-4.85683e-05,1
3.15,0.0418216,0.0418882,-0.0415462,-0.0418153,-0.247528,-0.247514,0.247662,0.247297,4.75573e-05,7.71531e-05,4.46602e-05,-5.18717e-05,-5.89884e-05,-5.31645e-05,8.76847e-05,-5.14426e-05,1
3.16,0.0389994,0.0390661,-0.0387227,-0.0389956,-0.31148,-0.311468,0.311625,0.311237,4.69394e-05,7.65893e-05,4.55351e-05,-5.24122e-05,-6.56777e-05,-6.06345e-05,9.38392e-05,-5.51839e-05,1
3.17,0.0355151,0.0355825,-0.0352411,-0.0355177,-0.368365,-0.367997,0.369407,0.369842,4.58691e-05,7.58481e-05,4.58604e-05,-5.3016e-05,0.000253092,0.000344663,3.89832e-05,-0.000164924,1
3.18,0.032205,0.0322723,-0.0319267,-0.0322049,-0.300175,-0.300177,0.300177,0.300278,4.75205e-05,7.72069e-05,4.60416e-05,-5.29859e-05,0.000100484,0.000103893,-7.69338e-05,2.07098e-05,1
3.19,0.0295604,0.0296278,-0.0292814,-0.0295576,-0.236059,-0.236049,0.236175,0.2364,4.86024e-05,7.82902e-05,4.55242e-05,-5.28192e-05,9.32454e-05,9.75063e-05,-6.85469e-05,1.80695e-05,1
3.2,0.0275287,0.0275962,-0.0272487,-0.0275226,-0.176888,-0.176876,0.177,0.177217,4.94967e-05,7.9246e-05,4.49024e-05,-5.26565e-05,8.76888e-05,9.25762e-05,-6.21646e-05,1.60042e-05,1
3.21,0.0260674,0.0261351,-0.0257865,-0.0260583,-0.12139,-0.121376,0.121493,0.121692,5.03325e-05,8.0151e-05,4.4316e-05,-5.25086e-05,8.36333e-05,8.89408e-05,-5.76158e-05,1.45065e-05,1
