0.01,9.71513
0.02,10.1415
0.03,9.75445
0.04,10.2042
0.05,9.79545
0.06,9.92074
0.07,10.1324
0.08,9.8391
0.09,10.0084
0.1,10.1845
0.11,9.84315
0.12,10.0878
0.13,10.075
0.14,9.65919
0.15,10.3266
0.16,9.88561
0.17,9.77177
0.18,10.2591
0.19,9.6953
0.2,10.1944
0.21,10.1318
0.22,9.93346
0.23,9.91732
0.24,9.89839
0.25,10.112
0.26,9.97061
0.27,9.97997
0.28,9.79259
0.29,9.7965
0.3,10.4805
0.31,9.56937
0.32,10.3251
0.33,9.84965
0.34,10.0422
0.35,9.91076
0.36,9.96803
0.37,9.83128
0.38,10.0967
0.39,9.8685
0.4,9.97627
0.41,10.119
0.42,9.96027
0.43,9.79119
0.44,10.0185
0.45,9.78246
0.46,10.1762
0.47,10.1022
0.48,9.8039
0.49,9.97808
0.5,10.1342
0.51,9.94428
0.52,9.8222
0.53,9.79999
0.54,10.2224
0.55,10.1044
0.56,9.96859
0.57,9.83812
0.58,10.1675
0.59,9.84664
0.6,9.91662
0.61,10.109
0.62,9.98416
0.63,10.0304
0.64,9.746
0.65,9.70808
0.66,10.244
0.67,9.8134
0.68,10.2555
0.69,9.59892
0.7,10.257
0.71,10.0995
0.72,10.019
0.73,9.58753
0.74,10.3586
0.75,9.8801
0.76,9.94171
0.77,10.0864
0.78,9.6705
0.79,9.97934
0.8,10.4332
0.81,9.87905
0.82,9.60185
0.83,10.2892
0.84,9.92417
0.85,10.0261
0.86,10.1292
0.87,9.84937
0.88,9.63586
0.89,9.9021
0.9,10.013
0.91,10.094
0.92,10.0521
0.93,9.79838
0.94,10.1789
0.95,9.77268
0.96,10.1999
0.97,9.70158
0.98,10.402
0.99,9.97522
1,9.97927
1.01,9.73867
1.02,10.0433
1.03,9.94568
1.04,10.1039
1.05,9.84504
1.06,9.96516
1.07,9.89972
1.08,10.0277
1.09,10.1911
1.1,9.96921
1.11,9.6126
1.12,9.99436
1.13,9.90356
1.14,10.0073
1.15,9.96439
1.16,10.0086
1.17,9.98465
1.18,9.98633
1.19,9.99128
1.2,9.9806
1.21,9.9866
1.22,10.0437
1.23,9.98416
1.24,9.98633
1.25,9.99038
1.26,9.96942
1.27,9.95573
1.28,9.94219
1.29,9.96586
1.3,10.0095
1.31,9.95566
1.32,10.0176
1.33,10.0514
1.34,9.93548
1.35,10.0278
1.36,9.98123
1.37,9.93688
1.38,10.4362
1.39,9.56162
1.4,9.94512
1.41,10.118
1.42,10.1751
1.43,9.77198
1.44,10.1668
1.45,9.76067
1.46,10.1941
1.47,9.81947
1.48,10.1234
1.49,9.76262
1.5,10.2136
1.51,9.97166
1.52,9.82213
1.53,10.1135
1.54,9.94547
1.55,10.0006
1.56,9.97145
1.57,9.9681
1.58,9.79265
1.59,10.2185
1.6,9.89902
1.61,9.6073
1.62,10.1892
1.63,9.75829
1.64,10.2186
1.65,10.1135
1.66,9.97285
1.67,9.7717
1.68,10.2303
1.69,10.1025
1.7,9.75264
1.71,9.99059
1.72,9.97166
1.73,10.0412
1.74,9.88163
1.75,9.99115
1.76,9.94861
1.77,9.69963
1.78,10.1824
1.79,10.1601
1.8,9.88149
1.81,9.70494
1.82,10.2915
1.83,9.57566
1.84,10.0458
1.85,9.96146
1.86,9.87744
1.87,9.98095
1.88,9.98975
1.89,9.98709
1.9,9.98681
1.91,9.98444
1.92,9.97466
1.93,10.0335
1.94,10.3024
1.95,9.64613
1.96,10.028
1.97,9.92759
1.98,10.1359
1.99,9.9248
2,10.2452
2.01,9.6161
2.02,10.2484
2.03,10.0193
2.04,10.0066
2.05,9.97459
2.06,9.95273
2.07,9.98584
2.08,9.73329
2.09,10.0535
2.1,9.78344
2.11,9.91132
2.12,9.98723
2.13,10.0128
2.14,10.0221
2.15,9.95622
2.16,9.99638
2.17,9.97522
2.18,9.96921
2.19,9.98137
2.2,9.97592
2.21,9.97313
2.22,10.2374
2.23,9.71485
2.24,10.0057
2.25,10.0293
2.26,9.94931
2.27,10.1216
2.28,10.1037
2.29,9.72072
2.3,10.2944
2.31,10.0763
2.32,10.0803
2.33,9.86843
2.34,10.0832
2.35,9.62469
2.36,10.082
2.37,9.83945
2.38,10.0254
2.39,9.80201
2.4,10.392
2.41,9.61805
2.42,9.8875
2.43,10.0946
2.44,9.91551
2.45,9.94603
2.46,10.2308
2.47,9.7386
2.48,9.96125
2.49,9.9366
2.5,10.4541
2.51,9.58613
2.52,10.3725
2.53,9.9924
2.54,9.62371
2.55,10.2914
2.56,9.97054
2.57,9.76856
2.58,9.75592
2.59,10.2327
2.6,9.99205
2.61,9.76772
2.62,10.3415
2.63,9.92563
2.64,9.71597
2.65,10.3605
2.66,9.88003
2.67,9.78029
2.68,10.1164
2.69,9.60094
2.7,10.0887
2.71,10.5185
2.72,9.77415
2.73,9.62078
2.74,10.1687
2.75,9.8266
2.76,9.93799
2.77,10.168
2.78,10.0966
2.79,9.62322
2.8,10.0426
2.81,10.2961
2.82,9.66722
2.83,10.0252
2.84,10.3677
2.85,9.63293
2.86,10.2562
2.87,9.66603
2.88,9.98584
2.89,10.1646
2.9,9.83973
2.91,9.76346
2.92,10.5527
2.93,9.79559
2.94,10.2709
2.95,9.52411
2.96,10.1552
2.97,9.93758
2.98,9.6485
2.99,9.96956
3,9.93073
3.01,9.91348
3.02,10.049
3.03,10.0192
3.04,9.94065
3.05,9.98681
3.06,9.94805
3.07,10.0166
3.08,9.91732
3.09,10.0986
3.1,9.98116
3.11,9.94638
3.12,10.1971
3.13,9.73741
3.14,10.037
3.15,9.93241
3.16,10.0173
3.17,10.3892
3.18,9.79601
3.19,9.80928
3.2,9.87898
3.21,9.98702
3.22,9.96544
3.23,9.84839
3.24,10.1292
3.25,9.86026
3.26,10.4336
3.27,9.69907
3.28,10.1914
3.29,9.6404
3.3,10.068
3.31,9.91676
3.32,9.92389
3.33,9.96377
3.34,10.0346
3.35,9.89805
3.36,10.0074
3.37,9.9887
3.38,10.0429
3.39,9.99687
3.4,9.97026
3.41,10.3288
3.42,9.92039
3.43,9.84231
3.44,9.79685
3.45,9.9308
3.46,10.0407
3.47,10.0433
3.48,9.88254
3.49,9.98011
3.5,10.0092
3.51,10.3424
3.52,9.67826
3.53,10.0091
3.54,9.8222
3.55,10.0773
3.56,10.1966
3.57,9.95986
3.58,9.67001
3.59,10.0237
3.6,9.89078
3.61,10.2908
3.62,9.98004
3.63,9.54814
3.64,10.2561
3.65,10.1275
3.66,9.68258
3.67,10.2289
3.68,9.98695
3.69,9.62748
3.7,9.93758
3.71,10.4515
3.72,9.50302
3.73,10.0236
3.74,10.1493
3.75,9.73727
3.76,10.3699
3.77,9.69139
3.78,9.91348
3.79,10.1694
3.8,10.1624
3.81,10.2025
3.82,9.92549
3.83,9.38297
3.84,10.0389
3.85,9.92144
3.86,10.3959
3.87,9.91851
3.88,9.69348
3.89,10.0805
3.9,10.2769
3.91,9.62203
3.92,10.3633
3.93,9.89735
3.94,9.57657
3.95,10.2838
3.96,9.5941
3.97,10.1418
3.98,9.87248
3.99,10.2894
4,9.64522
4.01,9.98151
4.02,9.93234
4.03,10.0197
4.04,10.1639
4.05,10.1275
4.06,9.69271
4.07,10.2302
4.08,9.80425
4.09,9.90286
4.1,9.97711
4.11,10.1948
4.12,9.96789
4.13,9.6367
4.14,10.1466
4.15,10.116
4.16,9.83365
4.17,10.1455
4.18,9.79363
4.19,9.88582
4.2,10.2202
4.21,10.028
4.22,9.90147
4.23,9.9417
4.24,9.85502
4.25,9.74293
4.26,10.206
4.27,9.90503
4.28,9.86599
4.29,9.96859
4.3,9.9931
4.31,9.83554
4.32,10.0284
4.33,9.97717
4.34,9.95469
4.35,10.0284
4.36,9.96474
4.37,9.99317
4.38,9.9968
4.39,9.98221
4.4,9.97878
4.41,10.0058
4.42,9.97452
4.43,9.99094
4.44,9.9558
4.45,10.0428
4.46,9.95455
4.47,9.95196
4.48,10.055
4.49,10.1363
4.5,9.88799
4.51,10.2892
4.52,9.68831
4.53,9.85775
4.54,10.26
4.55,9.98032
4.56,10.1237
4.57,9.96048
4.58,9.82555
4.59,9.75452
4.6,10.1945
4.61,10.1262
4.62,9.76744
4.63,9.86431
4.64,10.152
4.65,9.96873
4.66,10.0034
4.67,10.1032
4.68,9.79782
4.69,10.0993
4.7,9.90671
4.71,9.79601
4.72,10.3048
4.73,9.76975
4.74,10.0333
4.75,9.95343
4.76,10.1481
4.77,9.71653
4.78,9.82227
4.79,10.6166
4.8,9.75564
4.81,9.97117
4.82,9.97711
4.83,10.0865
4.84,9.6082
4.85,10.254
4.86,9.97264
4.87,9.8083
4.88,9.79454
4.89,10.6082
4.9,9.26682
4.91,10.4242
4.92,9.79608
4.93,9.765
4.94,10.1565
4.95,10.1292
4.96,9.70053
