9.47393,0.150331481253164,,,,,
9.92148,1.8302165460885,,,,,
9.94425,1.85136025341441,,,,,
10.0525,1.67754906995927,,,,,9.95621644869215
9.98888,1.83298057830802,,,,,
9.81421,1.49130349317184,,,,,0.21515300064084
9.97149,1.84955968501499,,,,,
10.1817,1.07068616684458,,,,,
9.88447,1.75394438183383,,,,,
9.88593,1.75787733953257,,,,,
9.86351,1.68984346696698,,,,,
10.013,1.79075980363332,,,,,
9.97464,1.84744035925766,,,,,
10.2585,0.691077523097305,,,,,
9.62263,0.557385529651476,,,,,
10.0298,1.74889365780445,,,,,
9.82273,1.52959550094332,,,,,
10.3505,0.345869301277049,,,,,
9.56571,0.357122358117328,,,,,
10.273,0.627218281746848,,,,,
9.93545,1.84560906215261,,,,,
9.6426,0.640891271143294,,,,,
10.1476,1.24837376967573,,,,,
10.0878,1.53795174908237,,,,,
9.60517,0.489870959122769,,,,,
9.99664,1.82178604603312,,,,,
10.0643,1.63441707715174,,,,,
9.79235,1.3873966699648,,,,,
9.949,1.85318325762688,,,,,
10.2875,0.566680293555025,,,,,
9.8017,1.432732133902,,,,,
9.8464,1.6277646088542,,,,,
9.89641,1.7839557009272,,,,,
10.5193,0.060372622129232,,,,,
9.4337,0.0971465091022186,,,,,
10.2131,0.909100176533502,,,,,
9.62018,0.547595477102586,,,,,
9.97282,1.84871289722815,,,,,
10.0362,1.73042592420616,,,,,
10.4658,0.112212700814683,,,,,
9.36128,0.0405330052856707,,,,,
10.0635,1.63746154649599,,,,,
9.93084,1.84137339465393,,,,,
9.88265,1.74894119869345,,,,,
10.0979,1.49277975927526,,,,,
9.9233,1.8326522488092,,,,,
9.79451,1.39797527245356,,,,,
10.0129,1.79097929078666,,,,,
9.92546,1.83537674520463,,,,,
9.93559,1.84572458884999,,,,,
10.0279,1.75411529863263,,,,,
9.96884,1.85103716606596,,,,,
9.93035,1.84087406435419,,,,,
10.0227,1.76778086248206,,,,,
9.9013,1.79479833201417,,,,,
9.95417,1.8541420913075,,,,,
9.97142,1.84960230568388,,,,,
10.0559,1.66551948370303,,,,,
10.0086,1.80007482993425,,,,,
9.88091,1.74405458664718,,,,,
10.2101,0.924271729041207,,,,,
9.85611,1.66400021182897,,,,,
9.71245,0.975927332930962,,,,,
10.0747,1.59334436595855,,,,,
9.81944,1.51497540324827,,,,,
