5.537,0.0352971,0.0354116,-0.0347368,-0.0352551,-0.0352152,-0.0348323,0.0363443,0.0362764,0.000115261,0.000162887,7.65979e-05,-0.00011384,0.000169662,0.000286385,-0.000154524,-0.00015367,1
5.547,0.0352443,0.0353641,-0.0346692,-0.0351894,0.0193609,0.0198143,-0.0188671,-0.0187487,0.000116189,0.000165415,7.5658e-05,-0.000115119,0.000108281,0.000285043,-0.000124664,-0.000144861,1
5.557,0.0356737,0.0357971,-0.0351087,-0.0356254,0.0576683,0.0576417,-0.0592531,-0.0586584,0.000118841,0.000169353,7.39636e-05,-0.000117057,0.000381054,0.000438028,-0.000188346,-0.00025034,1
5.567,0.0362146,0.0363356,-0.0356403,-0.0361736,0.0417786,0.0414338,-0.0406282,-0.0429269,0.000120446,0.000170933,7.51153e-05,-0.000118422,2.00569e-05,-4.15973e-05,0.000331179,-5.87895e-05,1
5.577,0.0363522,0.0364706,-0.0357873,-0.0363361,-0.00994849,-0.0102787,0.0091076,0.00792574,0.000119788,0.000169604,7.82688e-05,-0.000118434,-7.08428e-05,-0.000156755,0.000310372,1.85152e-05,1
5.587,0.0360306,0.0361473,-0.0354451,-0.0360002,-0.045488,-0.0454086,0.0485799,0.0487293,0.000119952,0.000169181,8.12891e-05,-0.000118721,0.000163437,0.000133719,0.000208026,-0.000113278,1
5.597,0.0355638,0.0356825,-0.0349706,-0.0355188,-0.0406215,-0.039931,0.0398867,0.040605,0.00012301,0.00017231,8.08984e-05,-0.000120599,0.000286252,0.000434315,-0.000156325,-0.000217941,1
5.607,0.0353717,0.0354952,-0.0347759,-0.0353233,0.000866564,0.00132771,0.000615659,0.000580799,0.000125069,0.000175797,7.93703e-05,-0.000122439,0.000212434,0.000364458,-0.00014982,-0.000182581,1
5.617,0.0355955,0.0357236,-0.0349974,-0.0355442,0.0374602,0.0378628,-0.0382298,-0.0379082,0.000127715,0.000179947,7.77858e-05,-0.000124417,0.000337801,0.000487167,-0.000179728,-0.000234337,1
5.627,0.0360303,0.0361572,-0.0354278,-0.0359833,0.0401258,0.0399127,-0.0380477,-0.0401092,0.000130443,0.000182803,7.71673e-05,-0.000126336,0.000156157,0.000126453,0.00018249,-0.000118137,1
5.637,0.0362515,0.0363755,-0.0356401,-0.0362138,0.00391844,0.00366796,-0.00422675,-0.00578035,0.000130637,0.000182504,8.01678e-05,-0.000126929,-9.76485e-06,-7.91978e-05,0.000323385,-2.92238e-05,1
5.647,0.0360867,0.036209,-0.0354655,-0.0360476,-0.030408,-0.0304637,0.0321018,0.0317978,0.000130925,0.000182169,8.29059e-05,-0.000127429,0.000122626,7.39653e-05,0.000216539,-9.49159e-05,1
5.657,0.0357238,0.035846,-0.0350966,-0.0356753,-0.0354368,-0.0354217,0.03515,0.0359402,0.000133474,0.000184354,8.32008e-05,-0.000129033,0.000351569,0.000338502,-0.000102673,-0.000220333,1
5.667,0.0354951,0.0356221,-0.0348725,-0.0354477,-0.0103796,-0.00995003,0.00922995,0.00936742,0.000136316,0.00018838,8.14015e-05,-0.000131156,0.000290585,0.000438348,-0.00021336,-0.000207418,1
5.677,0.0356049,0.0357364,-0.0349744,-0.0355499,0.024705,0.0250364,-0.0245429,-0.0243756,0.000139252,0.000192752,7.98108e-05,-0.000133237,0.000344139,0.000478119,-0.00018156,-0.000234499,1
5.687,0.035939,0.0360697,-0.0353065,-0.0358869,0.0340727,0.0339331,-0.0316416,-0.0335357,0.000142379,0.000195999,7.83817e-05,-0.000135383,0.000203893,0.000190952,9.27579e-05,-0.000152616,1
5.697,0.0361666,0.0362948,-0.0355176,-0.0361148,0.0100252,0.00971664,-0.00879787,-0.0102132,0.000143256,0.00019656,8.0496e-05,-0.000136329,6.55258e-05,-1.20612e-05,0.000254172,-7.35622e-05,1
5.707,0.0360907,0.0362168,-0.0354337,-0.0360403,-0.0204985,-0.0205944,0.02103,0.0205179,0.000143877,0.000196522,8.28177e-05,-0.000137044,0.000115745,6.18797e-05,0.000190892,-9.40252e-05,1
